category,name,guid,nickname,description,type,library
Surface,Evaluate Box,13b40e9c-3aed-4669-b2e8-60bd02091421,Box,Evaluate a box in normalised {UVW} space.,SurfaceComponents.AnalysisComponents.Component_EvaluateBox,Surface Components
Surface,Evaluate Surface,353b206e-bde5-4f02-a913-b3b8a977d4b9,EvalSrf,Evaluate local surface properties at a {uv} coordinate.,SurfaceComponents.AnalysisComponents.Component_EvaluateSurface,Surface Components
Surface,Extrude,962034e9-cc27-4394-afc4-5c16e3447cf9,Extr,"Extrude points, curves and surfaces along a vector.",SurfaceComponents.SurfaceComponents.Component_Extrude,Surface Components
Surface,Extrude Along,38a5638b-6d01-4417-bf11-976d925f8a71,ExtrCrv,Extrude curves and surfaces along a curve.,SurfaceComponents.SurfaceComponents.Component_ExtrudeAlongCurve,Surface Components
Surface,Extrude Angled,ae57e09b-a1e4-4d05-8491-abd232213bc9,ExtrAng,Extrude a planar polyline at angles,FilletEdgeComponents.CutEdgesExtrusionComponent,Curve Components
Surface,Extrude Linear,8efd5eb9-a896-486e-9f98-d8d1a07a49f3,Extrude,Extrude curves and surfaces along a straight path.,SurfaceComponents.SurfaceComponents.Component_ExtrudeLinear,Surface Components
Surface,Extrude Point,be6636b2-2f1a-4d42-897b-fdef429b6f17,Extr,Extrude curves and surfaces to a point.,SurfaceComponents.SurfaceComponents.Component_ExtrudeToPoint,Surface Components
Surface,Fillet Edge,4b87eb13-f87c-4ff1-ae0e-6c9f1f2aecbd,FilEdge,Fillet some edges of a brep.,FilletEdgeComponents.FilletEdgeComponent,Curve Components
Surface,Fit Loft,342aa574-1327-4bc2-8daf-203da2a45676,FitLoft,Create a loft fitted through a set of curves.,CurveComponents.Component_FitLoft,Curve Components
Surface,Flip,c3d1f2b8-8596-4e8d-8861-c28ba8ffb4f4,Flip,Flip the normals of a surface based on local or remote geome,SurfaceComponents.SurfaceComponents.Component_FlipSurface,Surface Components
Surface,Fragment Patch,cb56b26c-2595-4d03-bdb2-eb2e6aeba82d,FPatch,Create a fragmented patch from a polyline boundary,SurfaceComponents.SurfaceComponents.Component_FragmentPatch,Surface Components
Surface,Is Planar,d4bc9653-c770-4bee-a31d-d120cbb75b39,Planar,Test whether a surface is planar,SurfaceComponents.AnalysisComponents.Component_SurfaceIsPlanar,Surface Components
Surface,Isotrim,6a9ccaab-1b03-484e-bbda-be9c81584a66,SubSrf,Extract an isoparametric subset of a surface.,SurfaceComponents.SurfaceComponents.Component_IsoTrim,Surface Components
Surface,Loft,a7a41d0a-2188-4f7a-82cc-1a2c4e4ec850,Loft,Create a lofted surface through a set of section curves.,SurfaceComponents.SurfaceComponents.Component_LoftSurface,Surface Components
Surface,Loft Options,45f19d16-1c9f-4b0f-a9a6-45a77f3d206c,Loft Opt,Create loft options from atomic inputs,SurfaceComponents.SurfaceComponents.Component_LoftOptions,Surface Components
Surface,Loft Options,a8da9901-f5fb-49ec-9cd1-dfa7b788263e,Loft,Contains a collection of lofting options,SurfaceComponents.SurfaceComponents.Param_LoftOptions,Surface Components
Surface,Merge Faces,d6b43673-55dd-4e2f-95c4-6c69a14513a6,FMerge,Merge all adjacent co-planar faces in a brep,SurfaceComponents.SurfaceComponents.Component_MergeCoPlanarFaces,Surface Components
Surface,Mesh from SubD,c0b3c6e9-d05d-4c51-a0df-1ce2678c7a33,MeshSubD,Get the approximation mesh of a SubD.,SubDComponents.MeshFromSubDComponent,Transform Components
Surface,MultiPipe,4bfe1bf6-fbc9-4ad2-bf28-a7402e1392ee,MP,Create a branching pipe around a network of lines/curves,Kangaroo2Component.UtilityComponents.MultiPipeNew,Kangaroo2 Components
Surface,MultiPipe,f1b75016-5818-4ece-be56-065253a2357d,MP,Create a branching pipe around a network of lines/curves,Kangaroo2Component.UtilityComponents.MultiPipeOld,Kangaroo2 Components
Surface,Network Surface,71506fa8-9bf0-432d-b897-b2e0c5ac316c,NetSurf,Create a surface from curve networks,SurfaceComponents.SurfaceComponents.Component_NetworkSurface,Surface Components
Surface,Offset Surface,b25c5762-f90e-4839-9fc5-74b74ab42b1e,Offset,Offset a surface by a fixed amount.,SurfaceComponents.SurfaceComponents.Component_OffsetSurface,Surface Components
Surface,Offset Surface Loose,e7e43403-f913-4d83-8aff-5b1c7a7f9fbc,Offset (L),Offset a surface by moving the control points.,SurfaceComponents.SurfaceComponents.Component_OffsetSurfaceLoose,Surface Components
Surface,Osculating Circles,b799b7c0-76df-4bdb-b3cc-401b1d021aa5,Osc,Calculate the principal osculating circles of a surface at a,SurfaceComponents.AnalysisComponents.Component_SurfaceOsculatingCircles,Surface Components
Surface,Patch,57b2184c-8931-4e70-9220-612ec5b3809a,Patch,Create a patch surface,SurfaceComponents.SurfaceComponents.Component_Patch,Surface Components
Surface,Pipe,c277f778-6fdf-4890-8f78-347efb23c406,Pipe,Create a pipe surface around a rail curve.,SurfaceComponents.SurfaceComponents.Component_PipeSurface,Surface Components
Surface,Pipe Variable,888f9c3c-f1e1-4344-94b0-5ee6a45aee11,VPipe,Create a pipe surface with variable radii around a rail curv,SurfaceComponents.SurfaceComponents.Component_PipeSurfaceEx,Surface Components
Surface,Plane Surface,439a55a5-2f9e-4f66-9de2-32f24fec2ef5,PlaneSrf,Create a plane surface,SurfaceComponents.PrimitiveComponents.Component_PlaneSurface,Surface Components
Surface,Plane Through Shape,d8698126-0e91-4ae7-ba05-2490258573ea,PxS,Make a rectangular surface that is larger than a given shape,SurfaceComponents.PrimitiveComponents.Component_PlaneThroughShape,Surface Components
Surface,Point In Brep,e03561f8-0e66-41d3-afde-62049f152443,BrepInc,Test whether a point is inside a closed brep,SurfaceComponents.AnalysisComponents.Component_BrepVolumeInclusion,Surface Components
Surface,Point In Breps,859daa86-3ab7-49cb-9eda-f2811c984070,BrepsInc,Test whether a point is inside a collection of closed breps,SurfaceComponents.AnalysisComponents.Component_BrepVolumeInclusionMultiple,Surface Components
Surface,Point In Trim,f881810b-96de-4668-a95a-f9a6d683e65c,TrimInc,Test whether a {uv} coordinate is inside the trimmed portion,SurfaceComponents.AnalysisComponents.Component_SurfaceTrimInclusion,Surface Components
Surface,Principal Curvature,404f75ac-5594-4c48-ad8a-7d0f472bbf8a,Curvature,Evaluate the principal curvature of a surface at a {uv} coor,SurfaceComponents.AnalysisComponents.Component_SurfacePrincipalCurvature,Surface Components
Surface,Quad Sphere,361790d6-9d66-4808-8c5a-8de9c218c227,QSph,Create a spherical brep made from quad nurbs patches.,SurfaceComponents.PrimitiveComponents.Component_QuadSphere,Surface Components
Surface,Rail Revolution,d8d68c35-f869-486d-adf3-69ee3cc2d501,RailRev,Create a surface of revolution using a sweep rail.,SurfaceComponents.SurfaceComponents.Component_RevRailSurface,Surface Components
Surface,Retrim,a1da39b7-6387-4522-bf2b-2eaee6b14072,Retrim,Retrim a surface based on 3D trim data from another surface.,SurfaceComponents.SurfaceComponents.Component_ReTrim,Surface Components
Surface,Reverse Surface,847cf05e-e195-4bc7-b472-e05459b9792b,Reverse Srf,"Reverse directions of surface parameterization (U, V, and W)",SurfaceComponents.SurfaceComponents.Component_ReverseSurface,Surface Components
Surface,Revolution,cdee962f-4202-456b-a1b4-f3ed9aa0dc29,RevSrf,Create a surface of revolution.,SurfaceComponents.SurfaceComponents.Component_RevSurface,Surface Components
Surface,Ruled Surface,6e5de495-ba76-42d0-9985-a5c265e9aeca,RuleSrf,Create a surface between two curves.,SurfaceComponents.SurfaceComponents.Component_RuledSurface,Surface Components
Surface,Shape In Brep,2ba64356-be21-4c12-bbd4-ced54f04c8ef,ShapeIn,Tests whether a shape is inside a brep,SurfaceComponents.AnalysisComponents.Component_IsShapeInBrep,Surface Components
Surface,Sphere,dabc854d-f50e-408a-b001-d043c7de151d,Sph,Create a spherical surface.,SurfaceComponents.PrimitiveComponents.Component_Sphere,Surface Components
Surface,Sphere 4Pt,b083c06d-9a71-4f40-b354-1d80bba1e858,Sph4Pt,Create a spherical surface from 4 points.,SurfaceComponents.PrimitiveComponents.Component_Sphere4Pt,Surface Components
Surface,Sphere Fit,e7ffb3af-2d77-4804-a260-755308bf8285,SFit,Fit a sphere to a 3D collection of points,TriangulationComponents.Component_FitSphere,Triangulation Components
Surface,SubD Box,10487e4e-a405-48b5-b188-5a8a6328418b,SubDBox,Create a subdivision box,SubDComponents.SubDBox,Transform Components
Surface,SubD Control Polygon,c1a57c2a-11c5-4f77-851e-0a7dffef848e,SubDPoly,Extract the control polygon from a SubD.,SubDComponents.SubDControlPolygonComponent,Transform Components
Surface,SubD Edge Tags,048b219e-284a-49f2-ae40-a60465b08447,SubDTags,Set the edge tags of a SubD shape.,SubDComponents.SubDEdgeTags,Transform Components
Surface,SubD Edges,2183c4c6-b5b3-45d2-9261-2096c9357f92,SubDEdges,Extract all edge data from a SubD.,SubDComponents.SubDEdges,Transform Components
Surface,SubD Faces,83c81431-17bc-4bff-bb85-be0a846bd044,SubDFaces,Extract all face data from a SubD.,SubDComponents.SubDFaces,Transform Components
Surface,SubD Fuse,264b4aa6-4915-4a67-86a7-22a5c4acf565,Fuse,Combine 2 SubD objects,Kangaroo2Component.UtilityComponents.SubDFuse,Kangaroo2 Components
Surface,SubD Vertex Tags,954a8963-bb2c-4847-9012-69ff34acddd5,SubDVTags,Set the vertex tags of a SubD shape.,SubDComponents.SubDVertexTags,Transform Components
Surface,SubD Vertices,fc8ad805-2cbf-4447-b41b-50c0be591fcd,SubDVerts,Extract all vertex data from a SubD.,SubDComponents.SubDVertices,Transform Components
Surface,SubD from Mesh,855a2c73-31c0-41d2-b061-57d54229d11b,SubDMesh,Create a SubD from a control mesh,SubDComponents.SubDFromMeshComponent,Transform Components
Surface,Sum Surface,5e33c760-adcd-4235-b1dd-05cf72eb7a38,SumSrf,Create a sum surface from two edge curves.,SurfaceComponents.SurfaceComponents.Component_SumSurface,Surface Components
Surface,Surface Closest Point,4a9e9a8e-0943-4438-b360-129c30f2bb0f,Srf CP,Find the closest point on a surface.,SurfaceComponents.AnalysisComponents.Component_SurfaceClosestPoint,Surface Components
Surface,Surface Curvature,4139f3a3-cf93-4fc0-b5e0-18a3acd0b003,Curvature,Evaluate the surface curvature at a {uv} coordinate.,SurfaceComponents.AnalysisComponents.Component_SurfaceCurvature,Surface Components
Surface,Surface Frames,332378f4-acb2-43fe-8593-ed22bfeb2721,SFrames,Generate a grid of {uv} frames on a surface,VectorComponents.DivisionComponents.Component_SurfaceFrames,Vector Components
Surface,Surface From Points,4b04a1e1-cddf-405d-a7db-335aaa940541,SrfGrid,Create a nurbs surface from a grid of points.,SurfaceComponents.SurfaceComponents.Component_PointGridSurface,Surface Components
Surface,Surface Inflection,0efd7f0c-f63d-446d-970e-9fb0e636ea41,SInf,Compute the inflection curves for a surface,SurfaceComponents.AnalysisComponents.Component_SurfaceInflection,Surface Components
Surface,Surface Points,15128198-399d-4d6c-9586-1f65db3ce7bf,SrfPt,Get the control-points of a Nurbs Surface,SurfaceComponents.AnalysisComponents.Component_SurfacePoints,Surface Components
Surface,Sweep1,bb6666e7-d0f4-41ec-a257-df2371619f13,Swp1,Create a sweep surface with one rail curve.,SurfaceComponents.SurfaceComponents.Component_Sweep1,Surface Components
Surface,Sweep2,75164624-395a-4d24-b60b-6bf91cab0194,Swp2,Create a sweep surface with two rail curves.,SurfaceComponents.SurfaceComponents.Component_Sweep2,Surface Components
Surface,Transpose Surface,f0e090d5-7c99-4bce-8830-6a0f1b311e63,Transpose,Transpose surface parameterization (swap U and V),SurfaceComponents.SurfaceComponents.Component_TransposeSurface,Surface Components
Surface,Untrim,fa92858a-a180-4545-ad4d-0dc644b3a2a8,Untrim,Remove all trim curves from a surface.,SurfaceComponents.SurfaceComponents.Component_Untrim,Surface Components
Surface,Volume,7c0523e8-79c9-45a2-8777-cf0d46bc5432,Volume,Solve volume properties for closed breps and meshes.,SurfaceComponents.AnalysisComponents.Component_VolumeProperties,Surface Components
Surface,Volume Moments,2e685fd9-7b8f-461b-b330-44857b099937,VMoments,Solve volume properties for closed breps and meshes.,SurfaceComponents.AnalysisComponents.Component_VolumeMoments,Surface Components
Transform,Bend Deform,539f5564-4fc0-4fc1-a7d3-b802fa2ef072,Bend,Deform a shape by bending it,SquishyXMorphs.Component_BendDeform,Transform Components
Transform,Blend Box,6283fb37-e273-4eb2-8d2a-e347881e3928,BlendBox,Create a twisted box between two surfaces.,SquishyXMorphs.Component_Create2SurfaceBox,Transform Components
Transform,Box Array,9f6f954c-ba7b-4428-bf1e-1768cdff666c,ArrBox,Create a box array of geometry.,MassXForms.Component_ArrayBox,Transform Components
Transform,Box Mapping,8465bcce-9e0a-4cf4-bbda-1a7ce5681e10,BoxMap,Transform geometry from one box into another.,LinearXForms.Component_BoxMapping,Transform Components
Transform,Box Morph,d8940ff0-dd4a-4e74-9361-54df537b50db,Morph,Morph an object into a twisted box.,SquishyXMorphs.Component_BoxMorph,Transform Components
Transform,Camera Obscura,407e35c6-7c40-4652-bd80-fde1eb7ec034,CO,Camera Obscura (point mirror) transformation.,LinearXForms.Component_CameraObscura,Transform Components
Transform,Compound,ca80054a-cde0-4f69-a132-10502b24866d,Comp,Compound two transformations.,LinearXForms.Component_CompoundTransforms,Transform Components
Transform,Curve Array,c6f23658-617f-4ac8-916d-d0d9e7241b25,ArrCurve,Create an array of geometry along a curve.,MassXForms.Component_ArrayCurve,Transform Components
Transform,Flow,c3249da4-3f8e-4400-833e-e4e984d28657,Flow,Re-aligns objects from a base curve to a target curve.,SquishyXMorphs.Flow,Transform Components
Transform,Group,874eebe7-835b-4f4f-9811-97e031c41597,Group,Group a set of objects,Grasshopper.Kernel.Components.GH_GroupGeometryComponent,Grasshopper
Transform,Inverse Transform,51f61166-7202-45aa-9126-3d83055b269e,Inverse,Invert a transformation.,LinearXForms.Component_InverseTransform,Transform Components
Transform,Kaleidoscope,b90eaa92-6e38-4054-a915-afcf486224b3,KScope,Apply a kaleidoscope transformation to an object.,MassXForms.Component_Kaleidoscope,Transform Components
Transform,Linear Array,e87db220-a0a0-4d67-a405-f97fd14b2d7a,ArrLinear,Create a linear array of geometry.,MassXForms.Component_ArrayLinear,Transform Components
Transform,Maelstrom,134a849b-0ff4-4f36-bdd5-95e3996bae8b,Maelstrom,Spirally deforms objects as if they were caught in a whirlpo,SquishyXMorphs.Maelstrom,Transform Components
Transform,Map to Surface,fc5b7d12-7247-4de0-81bc-9b2c2f8f72f6,Map Srf,Map a curve onto a surface via control points.,SurfaceComponents.SurfaceComponents.Component_MapOntoSurface,Surface Components
Transform,Merge Group,15204c6d-bba8-403d-9e8f-6660ab8e0df5,GMerge,Merge two groups,Grasshopper.Kernel.Components.GH_MergeGroupComponent,Grasshopper
Transform,Mirror,f12daa2f-4fd5-48c1-8ac3-5dea476912ca,Mirror,Mirror an object.,LinearXForms.Component_Mirror,Transform Components
Transform,Mirror Curve,9c9f8219-ae88-4d29-ba1b-3433ed713639,Mirror,Mirror a shape in a freeform curve.,SquishyXMorphs.Component_MirrorCurve,Transform Components
Transform,Mirror Surface,6ce1aa3c-626b-4db7-8b5b-bf74c78f8c5e,Mirror,Mirror geometry in a freeform surface.,SquishyXMorphs.Component_MirrorSurface,Transform Components
Transform,MorphToMesh,ed96da17-b5ec-43c5-8141-6772b26857d7,M2M,Morph geometry from reference polygons to offset cells of a,Kangaroo2Component.UtilityComponents.MorphToMesh,Kangaroo2 Components
Transform,Move,e9eb1dcf-92f6-4d4d-84ae-96222d60f56b,Move,Translate (move) an object along a vector.,LinearXForms.Component_Move,Transform Components
Transform,Move Away From,dd9f597a-4db0-42b1-9cb2-5607ec97db09,MoveAway,Translate (move) an object away from another object.,LinearXForms.Component_MoveAwayFrom,Transform Components
Transform,Move To Plane,4fe87ef8-49e4-4605-9859-87940d62e1de,MoveToPlane,Translate (move) an object onto a plane.,LinearXForms.Component_MoveOntoPlane,Transform Components
Transform,Named Group,19e1c6e9-6823-4c37-a222-db06efbd998b,Group,Group a set of objects under a name,Grasshopper.Kernel.Components.GH_NamedGroupComponent,Grasshopper
Transform,Orient,378d0690-9da0-4dd1-ab16-1d15246e7c22,Orient,Orient an object. Orientation is sometimes called a 'ChangeB,LinearXForms.Component_Orient,Transform Components
Transform,Orient Direction,1602b2cc-007c-4b79-8926-0067c6184e44,Orient,Orient an object using directional constraints only.,LinearXForms.Component_OrientDir,Transform Components
Transform,Point Deform,4dbd15c7-ebcb-4af6-b3bd-32e80502520c,PDeform,Deform a shape by moving control-points individually,SquishyXMorphs.Component_ControlPointDeform,Transform Components
Transform,Polar Array,fca5ad7e-ecac-401d-a357-edda0a251cbc,ArrPolar,Create a polar array of geometry.,MassXForms.Component_ArrayPolar,Transform Components
Transform,Project,23285717-156c-468f-a691-b242488c06a6,Project,Project an object onto a plane.,LinearXForms.Component_Project,Transform Components
Transform,Project Along,06d7bc4a-ba3e-4445-8ab5-079613b52f28,ProjectA,Project an object onto a plane along a direction.,LinearXForms.Component_ProjectAlong,Transform Components
Transform,Rectangle Mapping,17d40004-489e-42d9-ad10-857f7b436801,RecMap,Transform geometry from one rectangle into another.,LinearXForms.Component_RectangleMapping,Transform Components
Transform,Rectangular Array,e521f7c8-92f4-481c-888b-eea109e3d6e9,ArrRec,Create a rectangular array of geometry.,MassXForms.Component_ArrayRectangular,Transform Components
Transform,Rotate,b7798b74-037e-4f0c-8ac7-dc1043d093e0,Rotate,Rotate an object in a plane.,LinearXForms.Component_Rotate,Transform Components
Transform,Rotate 3D,3dfb9a77-6e05-4016-9f20-94f78607d672,Rot3D,Rotate an object around a center point and an axis vector.,LinearXForms.Component_Rotate3D,Transform Components
Transform,Rotate Axis,3ac8e589-37f5-477d-aa61-6699702c5728,RotAx,Rotate an object around an axis.,LinearXForms.Component_RotateAxis,Transform Components
Transform,Rotate Direction,5edaea74-32cb-4586-bd72-66694eb73160,Rotate,Rotate an object from one direction to another.,LinearXForms.Component_RotateVector,Transform Components
Transform,Sanity XForm,03b3db66-d7e8-4d2d-bc0c-122913317254,MWHAHAHA!!,"Apply a sanity transformation to f a r - a w a y, tiny or HU",XformComponents.Component_SanityCheck,Transform Components
Transform,Scale,4d2a06bd-4b0f-4c65-9ee0-4220e4c01703,Scale,Scale an object uniformly in all directions.,LinearXForms.Component_Scale,Transform Components
Transform,Scale NU,290f418a-65ee-406a-a9d0-35699815b512,Scale NU,Scale an object with non-uniform factors.,LinearXForms.Component_ScaleNU,Transform Components
Transform,Shear,5a27203a-e05f-4eea-b80f-a5f29a00fdf2,Shear,Shear an object based on a shearing vector.,LinearXForms.Component_ShearVector,Transform Components
Transform,Shear Angle,f19ee36c-f21f-4e25-be4c-4ca4b30eda0d,Shear,Shear an object based on tilt angles.,LinearXForms.Component_ShearAngle,Transform Components
Transform,Spatial Deform,66e6596f-6c8f-4ac3-99e0-0c4b7a59a7f7,Deform,Perform spatial deformation based on custom space syntax.,SquishyXMorphs.Component_SpatialDeform,Transform Components
Transform,Spatial Deform (custom),331b74f1-1f1f-4f37-b253-24fcdada29e3,Deform,Perform spatial deformation based on custom space syntax.,SquishyXMorphs.Component_SpatialDeform2,Transform Components
Transform,Split,915f8f93-f5d1-4a7b-aecb-c327bab88ffb,Split,Split a compound transformation into fragments.,LinearXForms.Component_SplitTransforms,Transform Components
Transform,Split Group,fd03419e-e1cc-4603-8a57-6dfa56ed5dec,GSplit,Split a group,Grasshopper.Kernel.Components.GH_SplitGroupComponent,Grasshopper
Transform,Splop,ff4e6ccd-47ba-4c8c-8287-2a1f2cb1fa5e,Splop,Wraps geometry onto a surface.,SquishyXMorphs.Splop,Transform Components
Transform,Sporph,9cacad37-b09f-4b54-b2b1-1ccdc2e3ffea,Sporph,Deforms an object from a source surface to a target surface,SquishyXMorphs.Sporph,Transform Components
Transform,Stretch,2a27f87c-61c5-47c2-a0b7-7863f31a3594,Stretch,Deforms objects by stretching them along a finite axis.,SquishyXMorphs.Stretch,Transform Components
Transform,Surface Box,4f65c681-9331-4818-9d54-6290cae686c3,SBox,Create a twisted box on a surface patch.,SquishyXMorphs.Component_CreateSurfaceBox,Transform Components
Transform,Surface Morph,5889b68f-fd88-4032-860f-869fb69654dd,SrfMorph,Morph geometry into surface UVW coordinates,SquishyXMorphs.Component_MorphToSurfaceSpace,Transform Components
Transform,Taper,ad0ee51e-c86f-4668-8de5-b55b850f6001,Taper,Deforms objects toward or away from an axis,SquishyXMorphs.Taper,Transform Components
Transform,Transform,610e689b-5adc-47b3-af8f-e3a32b7ea341,Transform,Transform an object.,LinearXForms.Component_ApplyTransform,Transform Components
Transform,Transform Matrix,93c24899-f456-4785-84f2-314958b9347b,Matrix,A 4x4 Transformation matrix,XformComponents.TransformMatrix,Transform Components
Transform,Triangle Mapping,61d81100-c4d3-462d-8b51-d951c0ae32db,TriMap,Transform geometry from one triangle into another.,LinearXForms.Component_TriangleMapping,Transform Components
Transform,Twist,9509cb30-d24f-4f55-a5ac-bf0b12a06cfa,Twist,Deforms objects by twisting them around an axis.,SquishyXMorphs.Twist,Transform Components
Transform,Twisted Box,124de0f5-65f8-4ae0-8f61-8fb066e2ba02,TBox,Create a twisted box from corner points.,SquishyXMorphs.Component_CreateTwistedBox,Transform Components
Transform,Ungroup,a45f59c8-11c1-4ea7-9e10-847061b80d75,Ungroup,Ungroup a set of objects,Grasshopper.Kernel.Components.GH_UngroupGeometryComponent,Grasshopper
Vector,Addition,fb012ef9-4734-4049-84a0-b92b85bb09da,VAdd,Perform vector-vector addition.,VectorComponents.VectorComponents.Component_VectorSum,Vector Components
Vector,Adjust Plane,9ce34996-d8c6-40d3-b442-1a7c8c093614,PAdjust,Adjust a plane to match a new normal direction,VectorComponents.PlaneComponents.Component_AdjustPlane,Vector Components
Vector,Align Plane,e76040ec-3b91-41e1-8e00-c74c23b89391,Align,Perform minimal rotation to align a plane with a guide vecto,VectorComponents.PlaneComponents.Component_AlignPlane,Vector Components
Vector,Align Planes,2318aee8-01fe-4ea8-9524-6966023fc622,Align,Align planes by minimizing their serial rotation.,VectorComponents.PlaneComponents.Component_AlignPlanes,Vector Components
Vector,Amplitude,6ec39468-dae7-4ffa-a766-f2ab22a2c62e,Amp,Set the amplitude (length) of a vector.,VectorComponents.VectorComponents.Component_VectorAmplitude,Vector Components
Vector,Angle,b464fccb-50e7-41bd-9789-8438db9bea9f,Angle,Compute the angle between two vectors.,VectorComponents.VectorComponents.Component_VectorAngle,Vector Components
Vector,Barycentric,9adffd61-f5d1-4e9e-9572-e8d9145730dc,BCentric,"Create a point from barycentric {u,v,w} coordinates",VectorComponents.PointComponents.Component_PointBarycentric,Vector Components
Vector,Blend Colours,8b4da37d-1124-436a-9de2-952e4224a220,BlendCol,Interpolate (blend) between two colours.,MathComponents.ColourComponents.Component_InterpolateColours,Math Components
Vector,Break Field,b27d53bc-e713-475d-81fd-71cdd8de2e58,BreakF,Break a field into individual elements,FieldComponents.BreakField,Field Components
Vector,Closest Point,571ca323-6e55-425a-bf9e-ee103c7ba4b9,CP,Find closest point in a point collection.,VectorComponents.PointComponents.Component_ClosestPoint,Vector Components
Vector,Closest Points,446014c4-c11c-45a7-8839-c45dc60950d6,CPs,Find closest points in a point collection.,VectorComponents.PointComponents.Component_ClosestPoints,Vector Components
Vector,Construct Plane,bc3e379e-7206-4e7b-b63a-ff61f4b38a3e,Pl,"Construct a plane from an origin point and {x}, {y} axes.",VectorComponents.PlaneComponents.Component_ConstructPlane,Vector Components
Vector,Construct Point,3581f42a-9592-4549-bd6b-1c0fc39d067b,Pt,Construct a point from {xyz} coordinates.,VectorComponents.PointComponents.Component_ConstructPoint,Vector Components
Vector,Coordinate Mask,bc26bf46-e81b-429a-b168-16d50cc89bd7,CMask,Represents a list of point coordinate masks,VectorComponents.PointComponents.CoordinateMaskParam,Vector Components
Vector,Cross Product,2a5cfb31-028a-4b34-b4e1-9b20ae15312e,XProd,Compute vector cross product.,VectorComponents.VectorComponents.Component_VectorCrossProduct,Vector Components
Vector,Cull Duplicates,6eaffbb2-3392-441a-8556-2dc126aa8910,CullPt,Cull points that are coincident within tolerance,VectorComponents.PointComponents.Component_CullDuplicate,Vector Components
Vector,Deconstruct,9abae6b7-fa1d-448c-9209-4a8155345841,pDecon,Deconstruct a point into its component parts.,VectorComponents.PointComponents.Component_DeconstructPoint,Vector Components
Vector,Deconstruct Plane,3cd2949b-4ea8-4ffb-a70c-5c380f9f46ea,DePlane,Deconstruct a plane into its component parts.,VectorComponents.PlaneComponents.Component_DeconstructPlane,Vector Components
Vector,Deconstruct Vector,a50fcd4a-cf42-4c3f-8616-022761e6cc93,DeVec,Deconstruct a vector into its component parts.,VectorComponents.VectorComponents.Component_DeconstructVector,Vector Components
Vector,Direction Display,5ba20fab-6d71-48ea-a98f-cb034db6bbdc,FDir,Display the force directions of a field section,FieldComponents.FieldDirectionSection,Field Components
Vector,Distance,93b8e93d-f932-402c-b435-84be04d87666,Dist,Compute Euclidean distance between two point coordinates.,VectorComponents.PointComponents.Component_Distance,Vector Components
Vector,Divide,310e1065-d03a-4858-bcd1-809d39c042af,VDiv,Perform vector-scalar division.,VectorComponents.VectorComponents.Component_VectorDivide,Vector Components
Vector,Dot Product,43b9ea8f-f772-40f2-9880-011a9c3cbbb0,DProd,Compute vector dot product.,VectorComponents.VectorComponents.Component_VectorDotProduct,Vector Components
Vector,Evaluate Field,a7c9f738-f8bd-4f64-8e7f-33341183e493,EvF,Evaluate a field at a point,FieldComponents.EvaluateField,Field Components
Vector,Field Line,add6be3e-c57f-4740-96e4-5680abaa9169,FLine,Compute the field line through a certain point,FieldComponents.FieldLine,Field Components
Vector,Flip Plane,c73e1ed0-82a2-40b0-b4df-8f10e445d60b,PFlip,Flip or swap the axes of a plane,VectorComponents.PlaneComponents.Component_FlipPlane,Vector Components
Vector,Hexagonal,125dc122-8544-4617-945e-bb9a0c101c50,HexGrid,2D grid with hexagonal cells,VectorComponents.GridComponents.Component_HexagonalGrid,Vector Components
Vector,Line + Line,d788ad7f-6d68-4106-8b2f-9e55e6e107c0,LnLn,Create a plane from two line segments.,VectorComponents.PlaneComponents.Component_PlaneLineLine,Vector Components
Vector,Line + Pt,ccc3f2ff-c9f6-45f8-aa30-8a924a9bda36,LnPt,Create a plane from a line and a point.,VectorComponents.PlaneComponents.Component_PlaneLinePoint,Vector Components
Vector,Line Charge,8cc9eb88-26a7-4baa-a896-13e5fc12416a,LCharge,Create a field due to a line charge,FieldComponents.CreateLineCharge,Field Components
Vector,Merge Fields,d9a6fbd2-2e9f-472e-8147-33bf0233a115,MergeF,Merge a collection of fields into one,FieldComponents.MergeFields,Field Components
Vector,Multiply,63fff845-7c61-4dfb-ba12-44d481b4bf0f,VMul,Perform vector-scalar multiplication.,VectorComponents.VectorComponents.Component_VectorMultiply,Vector Components
Vector,Numbers to Points,0ae07da9-951b-4b9b-98ca-d312c252374d,Num2Pt,Convert a list of numbers to a list of points,VectorComponents.PointComponents.Component_NumbersToPoints,Vector Components
Vector,Perpendicular Display,bf106e4c-68f4-476f-b05b-9c15fb50e078,FPerp,Display the perpendicularity of a field through a section,FieldComponents.FieldUpDownSection,Field Components
Vector,Plane 3Pt,c98a6015-7a2f-423c-bc66-bdc505249b45,Pl 3Pt,Create a plane through three points.,VectorComponents.PlaneComponents.Component_Plane3Pt,Vector Components
Vector,Plane Closest Point,b075c065-efda-4c9f-9cc9-288362b1b4b9,CP,Find the closest point on a plane.,VectorComponents.PlaneComponents.Component_PlaneClosestPoint,Vector Components
Vector,Plane Coordinates,5f127fa4-ca61-418e-bb2d-e3739d900f1f,PlCoord,Get the coordinates of a point in a plane axis system.,VectorComponents.PointComponents.Component_PlaneCoordinates,Vector Components
